id,target_grammar_id,target_usage_index,type,question,options,correct_index,explanation
GT_N4_120_01,N4_120,0,CHOICE,今日[きょう]は、先生に＿＿て、光栄[こうえい]です。,"[""お目にかかれ"", ""いらっしゃれ"", ""見て"", ""おいでになり""]",0,文意：今天能见到老师，真是荣幸之至。考点：お目にかかる为会う的自谦语。
GT_N4_120_02,N4_120,0,CHOICE,「まさかパーティーで先生に＿＿とは思[おも]いませんでした。」,"[""お目にかかれる"", ""見える"", ""会われる"", ""拝見できる""]",0,文意：真没想到会在派对上遇见老师。考点：お目にかかる。
GT_N4_120_03,N4_120,0,CHOICE,「またいつか＿＿のを楽[たの]しみにしています。」,"[""お目にかかる"", ""会う"", ""お会いられる"", ""お会いなさる""]",0,文意：期待着不久能再次见到您（谦辞）。考点：お目にかかる。
GT_N4_120_04,N4_120,0,CHOICE,部長[ぶちょう]、こちらで＿＿とは偶然[ぐうぜん]ですね。,"[""お目にかかる"", ""会い"", ""いらっしゃる"", ""見える""]",0,文意：部长，在这里见到您真是巧遇呢。考点：お目にかかる。
GT_N4_120_05,N4_120,0,CHOICE,「どなたに＿＿のですか。」「佐藤[さとう]先生に伺[うかが]いたい件[けん]があります。」,"[""お目にかかる"", ""お会いなさる"", ""見える"", ""おいでになる""]",0,文意：“您要见谁？”“有事想向佐藤老师请教。”考点：自谦语。
GT_N4_121_01,N4_121,0,CHOICE,この絵[え]を＿＿いただき、ありがとうございます。,"[""ご覧"", ""見て"", ""拝見し"", ""くださり""]",0,文意：非常感谢您观赏这幅画。考点：ご覧いただく，表示承蒙对方观看，用于表示感谢对方的阅览行为。
GT_N4_121_02,N4_121,0,CHOICE,昨日[きのう]書[か]いたレポートを先生に＿＿ました。,"[""ご覧いただき"", ""拝見せ"", ""見てくれ"", ""ご覧になり""]",0,文意：昨天写的报告请老师过目了（承蒙老师看了）。考点：ご覧いただく。
GT_N4_121_03,N4_121,0,CHOICE,「こちらを是非[ぜひ]＿＿たいのですが……。」,"[""ご覧いただき"", ""ご覧になり"", ""拝見し"", ""見て""]",0,文意：“想请您务必过目一下我的……”考点：ご覧いただく。
GT_N4_121_04,N4_121,0,CHOICE,部長[ぶちょう]、この資料[しりょう]をもう＿＿ましたか。,"[""ご覧いただき"", ""拝見し"", ""見てくれ"", ""召し上がり""]",0,文意：部长，已经请您看过这份资料了吗？考点：ご覧いただく。
GT_N4_121_05,N4_121,0,CHOICE,新[あたら]しいカタログを＿＿ました。,"[""ご覧いただき"", ""見てき"", ""ご覧になり"", ""いたし""]",0,文意：承蒙（您）看了新目录。考点：ご覧いただく。
GT_N4_122_01,N4_122,0,CHOICE,「どうぞご覧[らん]ください。」「では、＿＿します。」,"[""拝見"", ""見て"", ""ご覧になり"", ""いたし""]",0,文意：“请过目。”“好的，失礼了（我要看了）。”考点：拝見する为見る的自谦语。
GT_N4_122_02,N4_122,0,CHOICE,お客様[きゃくさま]のお姿[すがた]を遠[とお]くから＿＿ておりました。,"[""拝見し"", ""見て"", ""ご覧になり"", ""申し""]",0,文意：刚才在远处看到过您的身影。考点：拝見する。
GT_N4_122_03,N4_122,0,CHOICE,お手紙[てがみ]をありがたく＿＿いたしました。,"[""拝見"", ""ご覧"", ""読み"", ""拝借""]",0,文意：您的来信已拜读（谦辞）。考点：拝见する。
GT_N4_122_04,N4_122,0,CHOICE,「こちらの資料[しりょう]を＿＿もよろしいですか。」,"[""拝見して"", ""見て"", ""見られて"", ""ご覧になって""]",0,文意：“我可以看下这份资料吗？”考点：拝见する。
GT_N4_122_05,N4_122,0,CHOICE,「先生[せんせい]のお宅[たく]で珍[めずら]しい壷[つぼ]を＿＿しました。」,"[""拝見"", ""拝借"", ""ご覧"", ""見て""]",0,文意：“在老师家看到了稀罕的壶。”考点：拝见する。
GT_N4_123_01,N4_123,0,CHOICE,「先生の辞書[じしょ]を＿＿してもよろしいですか。」,"[""拝借"", ""拝見"", ""お借り"", ""お貸し""]",0,文意：“可以借用一下老师的词典吗？”考点：拝借する为借りる的自谦语。
GT_N4_123_02,N4_123,0,CHOICE,すみませんが、お知恵[ちえ]を＿＿したいのですが……。,"[""拝借"", ""拝見"", ""お借り"", ""貸し""]",0,文意：不好意思，想请您帮我出出主意。考点：拝借する。
GT_N4_123_03,N4_123,0,CHOICE,図書館[としょかん]で本[ほん]を三、四冊[さつ]＿＿しました。,"[""拝借"", ""拝見"", ""お借り"", ""借り""]",0,文意：在图书馆里借了三四本书。考点：拝借する。
GT_N4_123_04,N4_123,0,CHOICE,「お名前[なまえ]をちょっと＿＿してもいいですか。」,"[""拝借"", ""申し"", ""お言い"", ""拝見""]",0,文意：能不能借用一下您的大名？/请问怎么称呼？（比较文雅的借用说法）考点：拝借する。
GT_N4_123_05,N4_123,0,CHOICE,「傘[かさ]を＿＿できますか。」,"[""拝借"", ""貸し"", ""借り"", ""拝見""]",0,文意：“能借把伞吗？”考点：拝借する。
GT_N4_124_01,N4_124,0,CHOICE,「アルバイトの募集[ぼしゅう]についてちょっと＿＿たいんですが。」,"[""伺い"", ""お聞きし"", ""教えてもらい"", ""おっしゃい""]",0,文意：我想请教（打听）一下关于兼职招聘的事。考点：うかがう为聞く的自谦语。
GT_N4_124_02,N4_124,0,CHOICE,「放課後[ほうかご]、先生の研究室[けんきゅうしつ]に＿＿もよろしいでしょうか。」,"[""伺って"", ""行って"", ""参って"", ""いらして""]",0,文意：放学后，我可以去老师的研究室拜访吗？考点：うかがう为いく/たずねる的自谦语。
GT_N4_124_03,N4_124,0,CHOICE,「お名前[なまえ]を＿＿もよろしいでしょうか。」,"[""伺って"", ""教えて"", ""おっしゃって"", ""聞いて""]",0,文意：请问尊姓大名？考点：うかがう。
GT_N4_124_04,N4_124,0,CHOICE,「明日、そちらに＿＿ますね。」,"[""伺い"", ""参り"", ""行き"", ""いらっしゃい""]",0,文意：明天我去您那儿拜访。考点：うかがう。
GT_N4_124_05,N4_124,0,CHOICE,「道[みち]を＿＿もいいですか。」,"[""伺って"", ""聞いて"", ""教えてもらって"", ""見て""]",0,文意：能不能向您打听下路？考点：うかがう。
GT_N4_125_01,N4_125,0,CHOICE,「先生のご意見[いけん]を＿＿ました。」,"[""承り"", ""承れ"", ""聞き"", ""拝見し""]",0,文意：已经听取（接受）了老师的意见。考点：承る为聞く/受ける的自谦语。
GT_N4_125_02,N4_125,0,CHOICE,上司[じょうし]の命令[めいれい]を＿＿なければなりません。,"[""承ら"", ""聞か"", ""分から"", ""なさな""]",0,文意：必须服从上级的命令（听从并接受）。考点：承る。
GT_N4_125_03,N4_125,0,CHOICE,「その件[けん]、たしかに＿＿ました。」,"[""承り"", ""分かり"", ""聞き"", ""おっしゃり""]",0,文意：那件事我已经确实听到了（并接受了该安排）。考点：承る。
GT_N4_125_04,N4_125,0,CHOICE,「ご注文[ちゅうもん]、たしかに＿＿ました。」,"[""承り"", ""承りき"", ""お聞きし"", ""控え""]",0,文意：您的订购我已确实受理。考点：承る。
GT_N4_125_05,N4_125,0,CHOICE,「明日[あした]のご予定[よてい]を＿＿たいのですが……。」,"[""承り"", ""承れ"", ""聞き"", ""伺い""]",0,文意：想请示下您明天的日程。考点：承る。
GT_N4_126_01,N4_126,0,CHOICE,「先生[せんせい]、私[わたし]がその荷物[にもつ]を＿＿します。」,"[""お持ち"", ""持って"", ""持たせ"", ""お持ちに""]",0,文意：老师，那件行李我来帮您拿吧。考点：お＋动词ます形＋する，表示自谦。
GT_N4_126_02,N4_126,0,CHOICE,「わたしがビデオを先生に＿＿します。」,"[""お返し"", ""返して"", ""ご返却"", ""お返しに""]",0,文意：我把录像带还给老师。考点：自谦语。
GT_N4_126_03,N4_126,0,CHOICE,「駅[えき]まで＿＿しましょうか。」,"[""お送り"", ""ご案内"", ""送って"", ""送られ""]",0,文意：我送您到车站吧（自谦）。考点：お＋ます形＋する。
GT_N4_126_04,N4_126,0,CHOICE,「こちらで＿＿をお聞きします。」,"[""ご用件"", ""お話"", ""聞き"", ""お聞き""]",0,文意：我在此听取您的要求。考点：お＋ます形＋する。
GT_N4_126_05,N4_126,0,CHOICE,「明日[あした]またお電話[でんわ]＿＿します。」,"[""いた"", ""させ"", ""申し"", ""おかけ""]",3,文意：明天我会再给您打电话。考点：お＋ます形＋する。
GT_N4_127_01,N4_127,0,CHOICE,「9月[がつ]の会社説明会[かいしゃせつめいかい]の日程[にってい]を＿＿いたします。」,"[""お知らせ"", ""ご案内"", ""お話"", ""申し""]",0,文意：我来公布下9月份公司说明会的日程。考点：お＋ます形＋いたす。
GT_N4_127_02,N4_127,0,CHOICE,「チケットは後[あと]で＿＿いたします。」,"[""お渡し"", ""お渡しに"", ""渡して"", ""ご返却""]",0,文意：票我晚点给您。考点：お＋ます形＋いたす。
GT_N4_127_03,N4_127,0,CHOICE,「これから会場[かいじょう]へ＿＿いたします。」,"[""ご案内"", ""お伝え"", ""お教え"", ""参り""]",0,文意：接下来我带各位前往会场。考点：ご＋サ变动词词干＋いたす。
GT_N4_127_04,N4_127,0,CHOICE,「失礼[しつれい]＿＿いたします。」,"[""いた"", ""し"", ""させ"", ""申し""]",0,文意：失礼了/打扰了（非常礼貌的自谦）。考点：いたします。
GT_N4_127_05,N4_127,0,CHOICE,「明日[あした]、連絡[れんらく]＿＿いたします。」,"[""さしあげ"", ""いたし"", ""いた"", ""願い""]",2,文意：明天我会给您回电。考点：名词＋いたします。
GT_N4_128_01,N4_128,0,CHOICE,「社長[しゃちょう]は今[いま]電話[でんわ]に出[で]て＿＿ので、しばらくお待ちください。」,"[""おります"", ""いらっしゃいます"", ""ございます"", ""まいります""]",0,文意：社长现在正在接电话，请稍等。考点：～ておる，为～ている的自谦语。
GT_N4_128_02,N4_128,0,CHOICE,「荷物[にもつ]はわたしがお持[も]ちして＿＿。」,"[""おります"", ""いらっしゃいます"", ""あります"", ""みます""]",0,文意：行李我帮您拿着。考点：自谦语。
GT_N4_128_03,N4_128,0,CHOICE,「今[いま]、上海[しゃんはい]に住[す]んで＿＿。」,"[""おります"", ""いらっしゃいます"", ""あります"", ""まいります""]",0,文意：我现在住在上海。考点：自谦语。
GT_N4_128_04,N4_128,0,CHOICE,「私[わたくし]は大学[だいがく]で日本語[にほんご]を教えて＿＿。」,"[""おります"", ""いらっしゃいます"", ""みます"", ""おきます""]",0,文意：我在大学里教日语。考点：ておる。
GT_N4_128_05,N4_128,0,CHOICE,「部長[ぶちょう]、こちらで田中[たなか]が待[ま]って＿＿。」,"[""おります"", ""いらっしゃいます"", ""ございます"", ""まいります""]",0,文意：部长，田中（己方人员）在这儿等着呢。考点：ておる。
GT_N4_129_01,N4_129,0,CHOICE,「トイレはどこですか。」「はい。あちらの階段[かいだん]の近くに＿＿。」,"[""ございます"", ""あります"", ""いらっしゃいます"", ""まいります""]",0,文意：“请问洗手间在哪里？”“在那边的楼梯附近。”考点：ございます为ある的礼貌语。
GT_N4_129_02,N4_129,0,CHOICE,「レストランは何階[なんかい]に＿＿か。」「５階[ごかい]に＿＿。」,"[""ございます"", ""あります"", ""いらっしゃいます"", ""おいでになります""]",0,文意：“餐厅在几楼？”“在5楼。”考点：ございます。
GT_N4_129_03,N4_129,0,CHOICE,「冷[つめ]たいお飲[の]み物[もの]も＿＿。」,"[""ございます"", ""あります"", ""あがります"", ""みえます""]",0,文意：也有冷饮。考点：ございます。
GT_N4_129_04,N4_129,0,CHOICE,「お探[さが]しの本[ほん]はこちらに＿＿。」,"[""ございます"", ""あります"", ""ございますた"", ""いらっしゃいます""]",0,文意：您在找的书在这里。考点：ございます。
GT_N4_129_05,N4_129,0,CHOICE,「ご不明[ふめい]な点[てん]が＿＿たら、お知らせください。」,"[""ございまし"", ""ありまし"", ""ございなかっ"", ""なりまし""]",0,文意：如果有不明白的地方，请知会。考点：ございまし（たら）。
GT_N4_130_01,N4_130,0,CHOICE,「こちらのカメラは新製品[しんせいひん]で＿＿。」,"[""ございます"", ""あります"", ""いらっしゃいます"", ""だい""]",0,文意：这款相机是新产品。考点：～でございます为～です的礼貌语。
GT_N4_130_02,N4_130,0,CHOICE,「お待[ま]たせいたしました、天[てん]ぷらうどんで＿＿。」,"[""ございます"", ""あります"", ""だい"", ""お食事です""]",0,文意：久等了，这是天妇罗乌冬面。考点：～でございます。
GT_N4_130_03,N4_130,0,CHOICE,「本日[ほんじつ]は誠[まこと]にありがとうございました。田中[たなか]で＿＿。」,"[""ございました"", ""だった"", ""ありまし"", ""まいりまし""]",0,文意：今天非常感谢。我是田中（致辞结束语）。考点：～でございました。
GT_N4_130_04,N4_130,0,CHOICE,「それは失礼[しつれい]で＿＿。」,"[""ございました"", ""だった"", ""あります"", ""いらし""]",0,文意：那真是失礼了。考点：～でございました。
GT_N4_130_05,N4_130,0,CHOICE,「こちらがメニューで＿＿。どうぞ。」,"[""ございます"", ""いただきます"", ""拝見します"", ""あがります""]",0,文意：这是菜单。请。考点：～でございます。
